nom,SIREN,COG,type,code_departement,code_departement_3digits,code_region,population
Saint-Germain,211003298,10340,COM,10,010,44,2354
Saint-Hilaire-sous-Romilly,211003306,10341,COM,10,010,44,360
Saint-Jean-de-Bonneval,211003314,10342,COM,10,010,44,404
Saint-Julien-les-Villas,211003322,10343,COM,10,010,44,6951
Saint-Léger-près-Troyes,211003330,10344,COM,10,010,44,894
Saint-Léger-sous-Brienne,211003348,10345,COM,10,010,44,397
Saint-Léger-sous-Margerie,211003355,10346,COM,10,010,44,65
Saint-Loup-de-Buffigny,211003363,10347,COM,10,010,44,216
Saint-Lupien,211003371,10348,COM,10,010,44,236
Saint-Lyé,211003389,10349,COM,10,010,44,2977
Saint-Mards-en-Othe,211003397,10350,COM,10,010,44,650
Saint-Martin-de-Bossenay,211003405,10351,COM,10,010,44,373
Sainte-Maure,211003413,10352,COM,10,010,44,1956
Saint-Mesmin,211003421,10353,COM,10,010,44,853
Saint-Nabord-sur-Aube,211003439,10354,COM,10,010,44,144
Saint-Nicolas-la-Chapelle,211003447,10355,COM,10,010,44,66
Saint-Oulph,211003454,10356,COM,10,010,44,295
Saint-Parres-aux-Tertres,211003462,10357,COM,10,010,44,3178
Saint-Parres-lès-Vaudes,211003470,10358,COM,10,010,44,1018
Saint-Phal,211003488,10359,COM,10,010,44,534
Saint-Pouange,211003496,10360,COM,10,010,44,1135
Saint-Remy-sous-Barbuise,211003504,10361,COM,10,010,44,236
Sainte-Savine,211003512,10362,COM,10,010,44,11011
Saint-Thibault,211003520,10363,COM,10,010,44,562
Saint-Usage,211003538,10364,COM,10,010,44,78
Salon,211003546,10365,COM,10,010,44,121
Saulcy,211003553,10366,COM,10,010,44,69
La Saulsotte,211003561,10367,COM,10,010,44,707
Savières,211003579,10368,COM,10,010,44,1016
Semoine,211003587,10369,COM,10,010,44,205
Soligny-les-Étangs,211003595,10370,COM,10,010,44,245
Sommeval,211003603,10371,COM,10,010,44,316
Soulaines-Dhuys,211003611,10372,COM,10,010,44,419
Souligny,211003629,10373,COM,10,010,44,421
Spoy,211003637,10374,COM,10,010,44,178
Thennelières,211003645,10375,COM,10,010,44,348
Thieffrain,211003652,10376,COM,10,010,44,157
Thil,211003660,10377,COM,10,010,44,123
Thors,211003678,10378,COM,10,010,44,74
Torcy-le-Grand,211003686,10379,COM,10,010,44,453
Torcy-le-Petit,211003694,10380,COM,10,010,44,86
Torvilliers,211003702,10381,COM,10,010,44,986
Traînel,211003710,10382,COM,10,010,44,1075
Trancault,211004353,10383,COM,10,010,44,189
Trannes,211003728,10384,COM,10,010,44,248
Trouans,211003736,10386,COM,10,010,44,235
Troyes,211003744,10387,COM,10,010,44,62828
Turgy,211003751,10388,COM,10,010,44,46
Unienville,211003769,10389,COM,10,010,44,129
Urville,211003777,10390,COM,10,010,44,132
Vailly,211003785,10391,COM,10,010,44,297
Vallant-Saint-Georges,211003793,10392,COM,10,010,44,393
Vallentigny,211003801,10393,COM,10,010,44,186
Vallières,211003819,10394,COM,10,010,44,151
Vanlay,211003827,10395,COM,10,010,44,306
Vauchassis,211003835,10396,COM,10,010,44,508
Vauchonvilliers,211003843,10397,COM,10,010,44,160
Vaucogne,211003850,10398,COM,10,010,44,78
Vaudes,211003868,10399,COM,10,010,44,724
Vaupoisson,211003876,10400,COM,10,010,44,125
Vendeuvre-sur-Barse,211003884,10401,COM,10,010,44,2355
La Vendue-Mignot,211003892,10402,COM,10,010,44,255
Vernonvilliers,211003900,10403,COM,10,010,44,59
Verpillières-sur-Ource,211003918,10404,COM,10,010,44,111
Verricourt,211003926,10405,COM,10,010,44,53
Verrières,211003934,10406,COM,10,010,44,1905
Viâpres-le-Petit,211003942,10408,COM,10,010,44,131
Villacerf,211003959,10409,COM,10,010,44,593
Villadin,211003967,10410,COM,10,010,44,116
La Ville-aux-Bois,211003975,10411,COM,10,010,44,30
Villechétif,211004015,10412,COM,10,010,44,940
Villeloup,211004023,10414,COM,10,010,44,126
Villemereuil,211004049,10416,COM,10,010,44,256
Villemoiron-en-Othe,211004056,10417,COM,10,010,44,206
Villemorien,211004064,10418,COM,10,010,44,213
Villemoyenne,211004072,10419,COM,10,010,44,784
Villenauxe-la-Grande,211004080,10420,COM,10,010,44,2752
La Villeneuve-au-Châtelot,211004098,10421,COM,10,010,44,150
Villeneuve-au-Chemin,211004106,10422,COM,10,010,44,187
La Villeneuve-au-Chêne,211004114,10423,COM,10,010,44,436
Villeret,211004122,10424,COM,10,010,44,65
Villery,211004130,10425,COM,10,010,44,278
Ville-sous-la-Ferté,211003983,10426,COM,10,010,44,1079
Ville-sur-Arce,211003991,10427,COM,10,010,44,224
Ville-sur-Terre,211004007,10428,COM,10,010,44,105
Villette-sur-Aube,211004148,10429,COM,10,010,44,261
Villiers-Herbisse,211004155,10430,COM,10,010,44,90
Villiers-le-Bois,211004163,10431,COM,10,010,44,97
Villiers-sous-Praslin,211004171,10432,COM,10,010,44,71
Villy-en-Trodes,211004189,10433,COM,10,010,44,254
Villy-le-Bois,211004197,10434,COM,10,010,44,55
Villy-le-Maréchal,211004205,10435,COM,10,010,44,192
Vinets,211004213,10436,COM,10,010,44,176
Virey-sous-Bar,211004221,10437,COM,10,010,44,630
Vitry-le-Croisé,211004239,10438,COM,10,010,44,239
Viviers-sur-Artaut,211004247,10439,COM,10,010,44,132
Voigny,211004254,10440,COM,10,010,44,164
Vosnon,211004262,10441,COM,10,010,44,235
Voué,211004270,10442,COM,10,010,44,689
Vougrey,211004288,10443,COM,10,010,44,51
Vulaines,211004296,10444,COM,10,010,44,228
Yèvres-le-Petit,211004304,10445,COM,10,010,44,66
Aigues-Vives,211100011,11001,COM,11,011,76,591
Airoux,211100029,11002,COM,11,011,76,165
Ajac,211100037,11003,COM,11,011,76,190
Alaigne,211100045,11004,COM,11,011,76,335
Alairac,211100052,11005,COM,11,011,76,1363
Albas,211100060,11006,COM,11,011,76,79
Albières,211100078,11007,COM,11,011,76,122
Alet-les-Bains,211100086,11008,COM,11,011,76,409
Alzonne,211100094,11009,COM,11,011,76,1543
Antugnac,211100102,11010,COM,11,011,76,274
Aragon,211100110,11011,COM,11,011,76,445
Argeliers,211100128,11012,COM,11,011,76,2170
Argens-Minervois,211100136,11013,COM,11,011,76,353
Armissan,211100144,11014,COM,11,011,76,1550
Arques,211100151,11015,COM,11,011,76,257
Arquettes-en-Val,211100169,11016,COM,11,011,76,81
Artigues,211100177,11017,COM,11,011,76,78
Arzens,211100185,11018,COM,11,011,76,1256
Aunat,211100193,11019,COM,11,011,76,67
Auriac,211100201,11020,COM,11,011,76,43
Axat,211100219,11021,COM,11,011,76,558
Azille,211100227,11022,COM,11,011,76,1167
Badens,211100235,11023,COM,11,011,76,800
Bages,211100243,11024,COM,11,011,76,819
Bagnoles,211100250,11025,COM,11,011,76,311
Baraigne,211100268,11026,COM,11,011,76,177
Barbaira,211100276,11027,COM,11,011,76,769
Belcaire,211100284,11028,COM,11,011,76,405
Belcastel-et-Buc,211100292,11029,COM,11,011,76,60
Belflou,211100300,11030,COM,11,011,76,127
Belfort-sur-Rebenty,211100318,11031,COM,11,011,76,27
Bellegarde-du-Razès,211100326,11032,COM,11,011,76,240
Belpech,211100334,11033,COM,11,011,76,1285
Belvèze-du-Razès,211100342,11034,COM,11,011,76,876
Belvianes-et-Cavirac,211100359,11035,COM,11,011,76,261
Belvis,211100367,11036,COM,11,011,76,163
Berriac,211100375,11037,COM,11,011,76,964
Bessède-de-Sault,211100383,11038,COM,11,011,76,47
La Bezole,211100391,11039,COM,11,011,76,45
Bizanet,211100409,11040,COM,11,011,76,1713
Bize-Minervois,211100417,11041,COM,11,011,76,1201
Blomac,211100425,11042,COM,11,011,76,233
Bouilhonnac,211100433,11043,COM,11,011,76,233
Bouisse,211100441,11044,COM,11,011,76,100
Bouriège,211100458,11045,COM,11,011,76,128
Bourigeole,211100466,11046,COM,11,011,76,51
Le Bousquet,211100474,11047,COM,11,011,76,45
Boutenac,211100482,11048,COM,11,011,76,737
Bram,211100490,11049,COM,11,011,76,3286
Brézilhac,211100516,11051,COM,11,011,76,178
Brousses-et-Villaret,211100524,11052,COM,11,011,76,349
Brugairolles,211100532,11053,COM,11,011,76,278
Les Brunels,211100540,11054,COM,11,011,76,284
Bugarach,211100557,11055,COM,11,011,76,232
Cabrespine,211100565,11056,COM,11,011,76,180
Cahuzac,211100573,11057,COM,11,011,76,32
Cailhau,211100581,11058,COM,11,011,76,275
Cailhavel,211100599,11059,COM,11,011,76,133
Cailla,211100607,11060,COM,11,011,76,49
Cambieure,211100615,11061,COM,11,011,76,308
Campagna-de-Sault,211100623,11062,COM,11,011,76,19
Campagne-sur-Aude,211100631,11063,COM,11,011,76,586
Camplong-d'Aude,211100649,11064,COM,11,011,76,372
Camps-sur-l'Agly,211100656,11065,COM,11,011,76,56
Camurac,211100664,11066,COM,11,011,76,98
Canet,211100672,11067,COM,11,011,76,1796
Capendu,211100680,11068,COM,11,011,76,1534
Carcassonne,211100698,11069,COM,11,011,76,47365
Carlipa,211100706,11070,COM,11,011,76,345
Cascastel-des-Corbières,211100714,11071,COM,11,011,76,228
La Cassaigne,211100722,11072,COM,11,011,76,177
Cassaignes,211100730,11073,COM,11,011,76,56
Les Cassés,211100748,11074,COM,11,011,76,297
Castans,211100755,11075,COM,11,011,76,136
Castelnaudary,211100763,11076,COM,11,011,76,12136
Castelnau-d'Aude,211100771,11077,COM,11,011,76,500
Castelreng,211100789,11078,COM,11,011,76,214
Caudebronde,211100797,11079,COM,11,011,76,191
Val de Lambronne,200055598,11080,COM,11,011,76,187
Caunes-Minervois,211100813,11081,COM,11,011,76,1689
Caunette-sur-Lauquet,211100821,11082,COM,11,011,76,4
Caunettes-en-Val,211100839,11083,COM,11,011,76,45
Caux-et-Sauzens,211100847,11084,COM,11,011,76,1002
Cavanac,211100854,11085,COM,11,011,76,961
Caves,211100862,11086,COM,11,011,76,888
Cazalrenoux,211100870,11087,COM,11,011,76,92
Cazilhac,211100888,11088,COM,11,011,76,1700
Cenne-Monestiés,211100896,11089,COM,11,011,76,408
Cépie,211100904,11090,COM,11,011,76,663
Chalabre,211100912,11091,COM,11,011,76,1130
Citou,211100920,11092,COM,11,011,76,90
Le Clat,211100938,11093,COM,11,011,76,33
Clermont-sur-Lauquet,211100946,11094,COM,11,011,76,26
Comigne,211100953,11095,COM,11,011,76,312
Comus,211100961,11096,COM,11,011,76,46
Conilhac-Corbières,211100987,11098,COM,11,011,76,936
Conques-sur-Orbiel,211100995,11099,COM,11,011,76,2579
Corbières,211101001,11100,COM,11,011,76,28
Coudons,211101019,11101,COM,11,011,76,53
Couffoulens,211101027,11102,COM,11,011,76,609
Couiza,211101035,11103,COM,11,011,76,1137
Counozouls,211101043,11104,COM,11,011,76,48
Cournanel,211101050,11105,COM,11,011,76,724
Coursan,211101068,11106,COM,11,011,76,6001
Courtauly,211101076,11107,COM,11,011,76,74
La Courtète,211101084,11108,COM,11,011,76,46
Coustaussa,211101092,11109,COM,11,011,76,53
Coustouge,211101100,11110,COM,11,011,76,121
Cruscades,211101118,11111,COM,11,011,76,932
Cubières-sur-Cinoble,211101126,11112,COM,11,011,76,97
Cucugnan,211101134,11113,COM,11,011,76,128
Cumiès,211101142,11114,COM,11,011,76,38
Cuxac-Cabardès,211101159,11115,COM,11,011,76,935
Cuxac-d'Aude,211101167,11116,COM,11,011,76,4100
Davejean,211101175,11117,COM,11,011,76,118
Dernacueillette,211101183,11118,COM,11,011,76,43
La Digne-d'Amont,211101191,11119,COM,11,011,76,294
La Digne-d'Aval,211101209,11120,COM,11,011,76,540
Donazac,211101217,11121,COM,11,011,76,110
Douzens,211101225,11122,COM,11,011,76,745
Duilhac-sous-Peyrepertuse,211101233,11123,COM,11,011,76,148
Durban-Corbières,211101241,11124,COM,11,011,76,660
Embres-et-Castelmaure,211101258,11125,COM,11,011,76,152
Escales,211101266,11126,COM,11,011,76,469
Escouloubre,211101274,11127,COM,11,011,76,76
Escueillens-et-Saint-Just-de-Bélengard,211101282,11128,COM,11,011,76,158
Espéraza,211101290,11129,COM,11,011,76,1903
Espezel,211101308,11130,COM,11,011,76,210
Val-du-Faby,200085538,11131,COM,11,011,76,581
Fabrezan,211101324,11132,COM,11,011,76,1308
Fajac-en-Val,211101332,11133,COM,11,011,76,38
Fajac-la-Relenque,211101340,11134,COM,11,011,76,54
La Fajolle,211101357,11135,COM,11,011,76,12
Fanjeaux,211101365,11136,COM,11,011,76,922
Félines-Termenès,211101373,11137,COM,11,011,76,121
Fendeille,211101381,11138,COM,11,011,76,548
Fenouillet-du-Razès,211101399,11139,COM,11,011,76,85
Ferrals-les-Corbières,211101407,11140,COM,11,011,76,1210
Ferran,211101415,11141,COM,11,011,76,112
Festes-et-Saint-André,211101423,11142,COM,11,011,76,212
Feuilla,211101431,11143,COM,11,011,76,104
Fitou,211101449,11144,COM,11,011,76,1072
Fleury,211101456,11145,COM,11,011,76,3888
Floure,211101464,11146,COM,11,011,76,415
Fontanès-de-Sault,211101472,11147,COM,11,011,76,5
Fontcouverte,211101480,11148,COM,11,011,76,556
Fonters-du-Razès,211101498,11149,COM,11,011,76,80
Fontiers-Cabardès,211101506,11150,COM,11,011,76,504
Fontiès-d'Aude,211101514,11151,COM,11,011,76,491
Fontjoncouse,211101522,11152,COM,11,011,76,135
La Force,211101530,11153,COM,11,011,76,225
Fournes-Cabardès,211101548,11154,COM,11,011,76,50
Fourtou,211101555,11155,COM,11,011,76,74
Fraisse-Cabardès,211101563,11156,COM,11,011,76,106
Fraissé-des-Corbières,211101571,11157,COM,11,011,76,225
Gaja-et-Villedieu,211101589,11158,COM,11,011,76,303
Gaja-la-Selve,211101597,11159,COM,11,011,76,145
Galinagues,211101605,11160,COM,11,011,76,35
Gardie,211101613,11161,COM,11,011,76,124
Generville,211101621,11162,COM,11,011,76,61
Gincla,211101639,11163,COM,11,011,76,48
Ginestas,211101647,11164,COM,11,011,76,1465
Ginoles,211101654,11165,COM,11,011,76,316
Gourvieille,211101662,11166,COM,11,011,76,76
Gramazie,211101670,11167,COM,11,011,76,119
Granès,211101688,11168,COM,11,011,76,97
Greffeil,211101696,11169,COM,11,011,76,84
Gruissan,211101704,11170,COM,11,011,76,5063
Homps,211101720,11172,COM,11,011,76,602
Hounoux,211101738,11173,COM,11,011,76,139
Les Ilhes,211101746,11174,COM,11,011,76,52
Issel,211101753,11175,COM,11,011,76,497
Jonquières,211101761,11176,COM,11,011,76,61
Joucou,211101779,11177,COM,11,011,76,36
Labastide-d'Anjou,211101787,11178,COM,11,011,76,1341
Labastide-en-Val,211101795,11179,COM,11,011,76,94
Labastide-Esparbairenque,211101803,11180,COM,11,011,76,73
Labécède-Lauragais,211101811,11181,COM,11,011,76,421
Lacombe,211101829,11182,COM,11,011,76,175
Ladern-sur-Lauquet,211101837,11183,COM,11,011,76,275
Lafage,211101845,11184,COM,11,011,76,92
Lagrasse,211101852,11185,COM,11,011,76,554
Lairière,211101860,11186,COM,11,011,76,54
Lanet,211101878,11187,COM,11,011,76,51
La Palme,211101886,11188,COM,11,011,76,1723
Laprade,211101894,11189,COM,11,011,76,96
La Redorte,211101902,11190,COM,11,011,76,1180
Laroque-de-Fa,211101910,11191,COM,11,011,76,158
Lasbordes,211101928,11192,COM,11,011,76,818
Lasserre-de-Prouille,211101936,11193,COM,11,011,76,270
Lastours,211101944,11194,COM,11,011,76,162
Laurabuc,211101951,11195,COM,11,011,76,421
Laurac,211101969,11196,COM,11,011,76,183
Lauraguel,211101977,11197,COM,11,011,76,625
Laure-Minervois,211101985,11198,COM,11,011,76,1070
Lavalette,211101993,11199,COM,11,011,76,1525
Lespinassière,211102009,11200,COM,11,011,76,140
Leuc,211102017,11201,COM,11,011,76,864
Leucate,211102025,11202,COM,11,011,76,4485
Lézignan-Corbières,211102033,11203,COM,11,011,76,11332
Lignairolles,211102041,11204,COM,11,011,76,43
Limousis,211102058,11205,COM,11,011,76,131
Limoux,211102066,11206,COM,11,011,76,10614
Loupia,211102074,11207,COM,11,011,76,245
La Louvière-Lauragais,211102082,11208,COM,11,011,76,79
Luc-sur-Aude,211102090,11209,COM,11,011,76,253
Luc-sur-Orbieu,211102108,11210,COM,11,011,76,1154
Magrie,211102116,11211,COM,11,011,76,538
Mailhac,211102124,11212,COM,11,011,76,577
Maisons,211102132,11213,COM,11,011,76,46
Malras,211102140,11214,COM,11,011,76,408
Malves-en-Minervois,211102157,11215,COM,11,011,76,879
Malviès,211102165,11216,COM,11,011,76,381
Marcorignan,211102173,11217,COM,11,011,76,1327
Marquein,211102181,11218,COM,11,011,76,82
Marsa,211102199,11219,COM,11,011,76,18
Marseillette,211102207,11220,COM,11,011,76,726
Les Martys,211102215,11221,COM,11,011,76,298
Mas-Cabardès,211102223,11222,COM,11,011,76,189
Mas-des-Cours,211102231,11223,COM,11,011,76,25
Massac,211102249,11224,COM,11,011,76,30
Mas-Saintes-Puelles,211102256,11225,COM,11,011,76,944
Mayreville,211102264,11226,COM,11,011,76,78
Mayronnes,211102272,11227,COM,11,011,76,36
Mazerolles-du-Razès,211102280,11228,COM,11,011,76,158
Mazuby,211102298,11229,COM,11,011,76,26
Mérial,211102306,11230,COM,11,011,76,31
Mézerville,211102314,11231,COM,11,011,76,95
Miraval-Cabardès,211102322,11232,COM,11,011,76,46
Mirepeisset,211102330,11233,COM,11,011,76,775
Mireval-Lauragais,211102348,11234,COM,11,011,76,176
Missègre,211102355,11235,COM,11,011,76,65
Molandier,211102363,11236,COM,11,011,76,243
Molleville,211102389,11238,COM,11,011,76,136
Montauriol,211102397,11239,COM,11,011,76,90
Montazels,211102405,11240,COM,11,011,76,570
Montbrun-des-Corbières,211102413,11241,COM,11,011,76,311
Montclar,211102421,11242,COM,11,011,76,171
Montferrand,211102439,11243,COM,11,011,76,574
Montfort-sur-Boulzane,211102447,11244,COM,11,011,76,91
Montgaillard,211102454,11245,COM,11,011,76,42
Montgradail,211102462,11246,COM,11,011,76,47
Monthaut,211102470,11247,COM,11,011,76,38
Montirat,211102488,11248,COM,11,011,76,75
Montjardin,211102496,11249,COM,11,011,76,88
Montjoi,211102504,11250,COM,11,011,76,38
Val-de-Dagne,200085512,11251,COM,11,011,76,750
Montmaur,211102520,11252,COM,11,011,76,316
Montolieu,211102538,11253,COM,11,011,76,861
Montréal,211102546,11254,COM,11,011,76,2070
Montredon-des-Corbières,211102553,11255,COM,11,011,76,1492
Montséret,211102561,11256,COM,11,011,76,606
Monze,211102579,11257,COM,11,011,76,229
Moussan,211102587,11258,COM,11,011,76,1986
Moussoulens,211102595,11259,COM,11,011,76,1048
Mouthoumet,211102603,11260,COM,11,011,76,110
Moux,211102611,11261,COM,11,011,76,710
Narbonne,211102629,11262,COM,11,011,76,55876
Nébias,211102637,11263,COM,11,011,76,251
Névian,211102645,11264,COM,11,011,76,1334
Niort-de-Sault,211102652,11265,COM,11,011,76,33
Port-la-Nouvelle,211102660,11266,COM,11,011,76,5636
Ornaisons,211102678,11267,COM,11,011,76,1207
Orsans,211102686,11268,COM,11,011,76,104
Ouveillan,211102694,11269,COM,11,011,76,2513
Padern,211102702,11270,COM,11,011,76,133
Palairac,211102710,11271,COM,11,011,76,30
Palaja,211102728,11272,COM,11,011,76,2454
Paraza,211102736,11273,COM,11,011,76,634
Pauligne,211102744,11274,COM,11,011,76,371
Payra-sur-l'Hers,211102751,11275,COM,11,011,76,208
Paziols,211102769,11276,COM,11,011,76,535
Pécharic-et-le-Py,211102777,11277,COM,11,011,76,27
Pech-Luna,211102785,11278,COM,11,011,76,77
Pennautier,211102793,11279,COM,11,011,76,2612
Pépieux,211102801,11280,COM,11,011,76,1096
Pexiora,211102819,11281,COM,11,011,76,1244
Peyrefitte-du-Razès,211102827,11282,COM,11,011,76,50
Peyrefitte-sur-l'Hers,211102835,11283,COM,11,011,76,83
Peyrens,211102843,11284,COM,11,011,76,509
Peyriac-de-Mer,211102850,11285,COM,11,011,76,1136
Peyriac-Minervois,211102868,11286,COM,11,011,76,1159
Peyrolles,211102876,11287,COM,11,011,76,89
Pezens,211102884,11288,COM,11,011,76,1690
Pieusse,211102892,11289,COM,11,011,76,1005
Plaigne,211102900,11290,COM,11,011,76,117
Plavilla,211102918,11291,COM,11,011,76,114
La Pomarède,211102926,11292,COM,11,011,76,146
Pomas,211102934,11293,COM,11,011,76,910
Pomy,211102942,11294,COM,11,011,76,60
Portel-des-Corbières,211102959,11295,COM,11,011,76,1377
Pouzols-Minervois,211102967,11296,COM,11,011,76,555
Pradelles-Cabardès,211102975,11297,COM,11,011,76,144
Preixan,211102991,11299,COM,11,011,76,628
Puginier,211103007,11300,COM,11,011,76,152
Puichéric,211103015,11301,COM,11,011,76,1210
Puilaurens,211103023,11302,COM,11,011,76,280
Puivert,211103031,11303,COM,11,011,76,487
Quillan,200059418,11304,COM,11,011,76,3369
Quintillan,211103056,11305,COM,11,011,76,52
Quirbajou,211103064,11306,COM,11,011,76,53
Raissac-d'Aude,211103072,11307,COM,11,011,76,268
Raissac-sur-Lampy,211103080,11308,COM,11,011,76,465
Rennes-le-Château,211103098,11309,COM,11,011,76,83
Rennes-les-Bains,211103106,11310,COM,11,011,76,206
Ribaute,211103114,11311,COM,11,011,76,283
Ribouisse,211103122,11312,COM,11,011,76,114
Ricaud,211103130,11313,COM,11,011,76,306
Rieux-en-Val,211103148,11314,COM,11,011,76,95
Rieux-Minervois,211103155,11315,COM,11,011,76,2015
Rivel,211103163,11316,COM,11,011,76,202
Rodome,211103171,11317,COM,11,011,76,127
Roquecourbe-Minervois,211103189,11318,COM,11,011,76,138
Roquefère,211103197,11319,COM,11,011,76,80
Roquefeuil,211103205,11320,COM,11,011,76,293
Roquefort-de-Sault,211103213,11321,COM,11,011,76,84
Roquefort-des-Corbières,211103221,11322,COM,11,011,76,1042
Roquetaillade-et-Conilhac,200085561,11323,COM,11,011,76,279
Roubia,211103247,11324,COM,11,011,76,522
Rouffiac-d'Aude,211103254,11325,COM,11,011,76,452
Rouffiac-des-Corbières,211103262,11326,COM,11,011,76,87
Roullens,211103270,11327,COM,11,011,76,479
Routier,211103288,11328,COM,11,011,76,254
Rustiques,211103304,11330,COM,11,011,76,519
Saint-Amans,211103312,11331,COM,11,011,76,67
Saint-André-de-Roquelongue,211103320,11332,COM,11,011,76,1407
Saint-Benoît,211103338,11333,COM,11,011,76,108
Sainte-Camelle,211103346,11334,COM,11,011,76,121
Sainte-Colombe-sur-Guette,211103353,11335,COM,11,011,76,46
Sainte-Colombe-sur-l'Hers,211103361,11336,COM,11,011,76,442
Saint-Couat-d'Aude,211103379,11337,COM,11,011,76,408
Saint-Couat-du-Razès,211103387,11338,COM,11,011,76,52
Saint-Denis,211103395,11339,COM,11,011,76,524
Sainte-Eulalie,211103403,11340,COM,11,011,76,515
Saint-Ferriol,211103411,11341,COM,11,011,76,118
Saint-Frichoux,211103429,11342,COM,11,011,76,262
Saint-Gaudéric,211103437,11343,COM,11,011,76,117
Saint-Hilaire,211103445,11344,COM,11,011,76,788
Saint-Jean-de-Barrou,211103452,11345,COM,11,011,76,254
Saint-Jean-de-Paracol,211103460,11346,COM,11,011,76,127
Saint-Julia-de-Bec,211103478,11347,COM,11,011,76,107
Saint-Julien-de-Briola,211103486,11348,COM,11,011,76,90
Saint-Just-et-le-Bézu,211103502,11350,COM,11,011,76,47
Saint-Laurent-de-la-Cabrerisse,211103510,11351,COM,11,011,76,762
Saint-Louis-et-Parahou,211103528,11352,COM,11,011,76,57
Saint-Marcel-sur-Aude,211103536,11353,COM,11,011,76,2033
Saint-Martin-des-Puits,211103544,11354,COM,11,011,76,28
Saint-Martin-de-Villereglan,211103551,11355,COM,11,011,76,371
Saint-Martin-Lalande,211103569,11356,COM,11,011,76,1144
Saint-Martin-le-Vieil,211103577,11357,COM,11,011,76,234
Saint-Martin-Lys,211103585,11358,COM,11,011,76,27
Saint-Michel-de-Lanès,211103593,11359,COM,11,011,76,476
Saint-Nazaire-d'Aude,211103601,11360,COM,11,011,76,2068
Saint-Papoul,211103619,11361,COM,11,011,76,854
Saint-Paulet,211103627,11362,COM,11,011,76,203
Saint-Pierre-des-Champs,211103635,11363,COM,11,011,76,185
Saint-Polycarpe,211103643,11364,COM,11,011,76,149
Saint-Sernin,211103650,11365,COM,11,011,76,40
Sainte-Valière,211103668,11366,COM,11,011,76,573
Saissac,211103676,11367,COM,11,011,76,955
Sallèles-Cabardès,211103684,11368,COM,11,011,76,122
Sallèles-d'Aude,211103692,11369,COM,11,011,76,2967
Salles-d'Aude,211103700,11370,COM,11,011,76,3330
Salles-sur-l'Hers,211103718,11371,COM,11,011,76,714
Salsigne,211103726,11372,COM,11,011,76,394
Salvezines,211103734,11373,COM,11,011,76,77
Salza,211103742,11374,COM,11,011,76,17
Seignalens,211103759,11375,COM,11,011,76,33
La Serpent,211103767,11376,COM,11,011,76,96
Serres,211103775,11377,COM,11,011,76,67
Serviès-en-Val,211103783,11378,COM,11,011,76,219
Sigean,211103791,11379,COM,11,011,76,5571
Sonnac-sur-l'Hers,211103809,11380,COM,11,011,76,138
Sougraigne,211103817,11381,COM,11,011,76,118
Souilhanels,211103825,11382,COM,11,011,76,429
Souilhe,211103833,11383,COM,11,011,76,328
Soulatgé,211103841,11384,COM,11,011,76,128
Soupex,211103858,11385,COM,11,011,76,253
Talairan,211103866,11386,COM,11,011,76,474
Taurize,211103874,11387,COM,11,011,76,114
Termes,211103882,11388,COM,11,011,76,38
Terroles,211103890,11389,COM,11,011,76,17
Thézan-des-Corbières,211103908,11390,COM,11,011,76,554
La Tourette-Cabardès,211103916,11391,COM,11,011,76,25
Tournissan,211103924,11392,COM,11,011,76,276
Tourouzelle,211103932,11393,COM,11,011,76,475
Tourreilles,211103940,11394,COM,11,011,76,127
Trassanel,211103957,11395,COM,11,011,76,34
Trausse,211103965,11396,COM,11,011,76,593
Trèbes,211103973,11397,COM,11,011,76,5760
Treilles,211103981,11398,COM,11,011,76,251
Tréville,211103999,11399,COM,11,011,76,109
Tréziers,211104005,11400,COM,11,011,76,101
Tuchan,211104013,11401,COM,11,011,76,797
Valmigère,211104021,11402,COM,11,011,76,17
Ventenac-Cabardès,211104047,11404,COM,11,011,76,1004
Ventenac-en-Minervois,211104054,11405,COM,11,011,76,563
Véraza,211104062,11406,COM,11,011,76,34
Verdun-en-Lauragais,211104070,11407,COM,11,011,76,279
Verzeille,211104088,11408,COM,11,011,76,501
Vignevieille,211104096,11409,COM,11,011,76,106
Villalier,211104104,11410,COM,11,011,76,1021
Villanière,211104112,11411,COM,11,011,76,138
Villardebelle,211104120,11412,COM,11,011,76,53
Villardonnel,211104138,11413,COM,11,011,76,510
Villar-en-Val,211104146,11414,COM,11,011,76,27
Villar-Saint-Anselme,211104153,11415,COM,11,011,76,121
Villarzel-Cabardès,211104161,11416,COM,11,011,76,243
Villarzel-du-Razès,211104179,11417,COM,11,011,76,103
Villasavary,211104187,11418,COM,11,011,76,1237
Villautou,211104195,11419,COM,11,011,76,63
Villebazy,211104203,11420,COM,11,011,76,129
Villedaigne,211104211,11421,COM,11,011,76,518
Villedubert,211104229,11422,COM,11,011,76,360
Villefloure,211104237,11423,COM,11,011,76,169
Villefort,211104245,11424,COM,11,011,76,90
Villegailhenc,211104252,11425,COM,11,011,76,1777
Villegly,211104260,11426,COM,11,011,76,1157
Villelongue-d'Aude,211104278,11427,COM,11,011,76,313
Villemagne,211104286,11428,COM,11,011,76,267
Villemoustaussou,211104294,11429,COM,11,011,76,4502
Villeneuve-la-Comptal,211104302,11430,COM,11,011,76,1345
Villeneuve-les-Corbières,211104310,11431,COM,11,011,76,247
Villeneuve-lès-Montréal,211104328,11432,COM,11,011,76,310
