siren,nom,type,regcode,url-ptf,nb-ptf,url-datagouv,nb-datagouv,id-datagouv,id-ods,pop-insee,lat,long,merge,depcode,ptf,Techno (from Plateformes),Thématiques
219400686,SAINT MAUR DES FOSSES,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/534fffada3a7292c64a780f9,1.0,534fffada3a7292c64a780f9,,76076.0,48.802069,2.485364,datagouv,94,DataGouv,DataGouv,Equipements
214401838,SAINT MOLF,COM,PDL-52,https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=Saint+Molf,1.0,,,,Saint Molf,2499.0,47.3908,-2.42603,ptf,44,Cap Atlantique,OpenDataSoft,Citoyenneté
214401846,SAINT NAZAIRE,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=Saint-Nazaire,22.0,,,,Saint-Nazaire,72333.0,47.2789,-2.21053,ptf,44,CARENE,OpenDataSoft,"Education, Environnement, Transport, Santé, Citoyenneté, Administratif"
214401853,SAINT NICOLAS DE REDON,COM,PDL-52,,,https://www.data.gouv.fr/fr/organizations/5a2023c388ee383e1dea3b3f,1.0,5a2023c388ee383e1dea3b3f,,3225.0,47.643352,-2.067312,datagouv,44,DataGouv,DataGouv,Administratif
211703806,SAINT PALAIS SUR MER,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c8a2e8f8b4c41248f2542f5/,1.0,5c8a2e8f8b4c41248f2542f5,,3875.0,45.6432,-1.0894,datagouv,17,DataGouv,DataGouv,Equipements
214002792,SAINT PAUL LES DAX,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c6303468b4c414d6ae2ebcd/,45.0,5c6303468b4c414d6ae2ebcd,,13489.0,43.7254,-1.05302,datagouv,40,DataGouv,DataGouv,"Administratif, Citoyenneté, Equipements, Environnement, Transport, Education, Urbanisme"
215602327,SAINT PERREUX,COM,BRE-53,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+Saint-Perreux,2.0,,,,Ville de Saint-Perreux,1249.0,47.668618,-2.108439,ptf,56,Morbihan,OpenDataSoft,Administratif
214002818,SAINT PIERRE DU MONT,COM,NAQ-75,https://www.pigma.org/portail/fr/recherche?responsibleParty.organisationName=COMMUNE%20DE%20SAINT-PIERRE-DU-MONT,3.0,https://www.data.gouv.fr/fr/organizations/5fe1cb06e7e838910256a9cd/,1.0,5fe1cb06e7e838910256a9cd,,9561.0,49.387496,-0.97729,ptf+datagouv,40,"Portail PIGMA, DataGouv","Onegeo Suite, DataGouv","Equipements, Economie"
219105731,SAINT PIERRE DU PERRAY,COM,IDF-11,https://stpdp-grandparissud.opendatasoft.com/explore/?sort=modified&refine.publisher=Mairie+de+Saint-Pierre-du-Perray,3.0,,,,Mairie de Saint-Pierre-du-Perray,10930.0,48.613787,2.505381,ptf,91,,,"Administratif, Economie, Equipements, Transport"
216902908,SAINT PRIEST,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Saint-Priest,1.0,,,,,45097.0,45.696535,4.944164,ptf,69,Métropole de Lyon,GeoNetwork,Equipements
212203244,SAINT QUAY PERROS,COM,BRE-53,https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-saint-quay-perros/,2.0,,,,,1316.0,48.792334,-3.447039,ptf,22,Mégalis Bretagne,,"Administratif, Citoyenneté"
210206660,SAINT QUENTIN,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/534fffaea3a7292c64a780fb,32.0,534fffaea3a7292c64a780fb,,57232.0,49.847362,3.28481,datagouv,02,DataGouv,DataGouv,"Administratif, Citoyenneté, Environnement, Culture, Tourisme"
212902647,SAINT SERVAIS,COM,BRE-53,https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-saint-servais/,2.0,,,,,799.0,48.387334,-3.388178,ptf,22,Mégalis Bretagne,,"Administratif, Citoyenneté"
215602392,SAINT VINCENT SUR OUST,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b90de3c8b4c412516d5511f/,3.0,5b90de3c8b4c412516d5511f,,1446.0,47.6994,-2.14747,datagouv,56,DataGouv,DataGouv,Administratif
210501300,SAINT-APOLLINAIRE,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5aec1fe488ee384cbcf3befe/,1.0,5aec1fe488ee384cbcf3befe,,160.0,44.555348,6.36277,datagouv,05,DataGouv,DataGouv,Equipements
240500215,SAINT-BONNET-EN-CHAMPSAUR,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/603619e414f332b3d0c98a84/,1.0,603619e414f332b3d0c98a84,,2048.0,44.682666,6.074607,datagouv,05,DataGouv,DataGouv,Equipements
210501342,SAINT-CLEMENT-SUR-DURANCE,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/616016ffe577428401e9eff7/,1.0,616016ffe577428401e9eff7,,291.0,44.64847,6.57779,datagouv,05,DataGouv,DataGouv,Equipements
210501367,SAINT-CREPIN,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/617670a1376fef2c0b9b846f/,1.0,617670a1376fef2c0b9b846f,,703.0,44.706333,6.607132,datagouv,05,DataGouv,DataGouv,Equipements
214202186,SAINT-ETIENNE,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/639764cd0827a403ab114417/,1.0,639764cd0827a403ab114417,,171057.0,45.440147,4.387306,datagouv,42,DataGouv,DataGouv,Environnement
210501409,SAINT-ETIENNE-LE-LAUS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/6108056155d42a03f4783bc1/,1.0,6108056155d42a03f4783bc1,,280.0,44.500614,6.162786,datagouv,05,DataGouv,DataGouv,Equipements
214502759,SAINT-FIRMIN,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60361c0b45d3e6231f176351/,1.0,60361c0b45d3e6231f176351,,450.0,44.781398,6.02782,datagouv,05,DataGouv,DataGouv,Equipements
213304082,SAINT-GENES-DE-LOMBAUD,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/605c6f7587ab14ab0d1b43bb/,3.0,605c6f7587ab14ab0d1b43bb,,378.0,44.753345,-0.381861,datagouv,33,DataGouv,DataGouv,"Administratif, Citoyenneté"
210501458,SAINT-JEAN-SAINT-NICOLAS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60ca07680988e153669dafc1/,1.0,60ca07680988e153669dafc1,,1063.0,44.669862,6.216747,datagouv,05,DataGouv,DataGouv,Equipements
210501466,SAINT-JULIEN-EN-BEAUCHENE,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/6038c91ae35ea2d7800a45c2/,1.0,6038c91ae35ea2d7800a45c2,,132.0,44.616252,5.710056,datagouv,05,DataGouv,DataGouv,Equipements
210501474,SAINT-JULIEN-EN-CHAMPSAUR,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/6053053b4364eaef5dea04f8/,1.0,6053053b4364eaef5dea04f8,,361.0,44.658719,6.129458,datagouv,05,DataGouv,DataGouv,Equipements
210501482,SAINT-LAURENT-DU-CROS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/602f797d483e05ec9eaa01ed/,1.0,602f797d483e05ec9eaa01ed,,533.0,44.643674,6.110421,datagouv,05,DataGouv,DataGouv,Equipements
210501490,SAINT-LEGER-LES-MELEZES,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/605ae48b67fea17ab13cb929/,1.0,605ae48b67fea17ab13cb929,,356.0,44.644211,6.199369,datagouv,05,DataGouv,DataGouv,Equipements
213804164,SAINT-MARCELLIN,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/619f587a232623229cd54d68/,12.0,619f587a232623229cd54d68,,8133.0,45.153972,5.320347,datagouv,38,DataGouv,DataGouv,"Enfance, Equipements, Environnement"
216404897,SAINT-MARTIN D'ARBEROUE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5f64638341f214a39668c3e0/,2.0,5f64638341f214a39668c3e0,,324.0,43.345046,-1.196462,datagouv,64,DataGouv,DataGouv,Equipements
210501516,SAINT-MARTIN DE QUEYRIERES,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60e46ec68a45ec7b68c5a365/,1.0,60e46ec68a45ec7b68c5a365,,1131.0,44.840914,6.58528,datagouv,05,DataGouv,DataGouv,Equipements
210501524,SAINT-MAURICE-EN-VALGODEMAR,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60361ddca68e52c9d8802fd5/,1.0,60361ddca68e52c9d8802fd5,,127.0,44.804153,6.096174,datagouv,05,DataGouv,DataGouv,Equipements
210501532,SAINT-MICHEL-DE-CHAILLOL,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60361f29bdc1e08b23fb0915/,1.0,60361f29bdc1e08b23fb0915,,346.0,44.68172,6.1669,datagouv,05,DataGouv,DataGouv,Equipements
218804292,SAINT-NABORD,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/637c9731c729ddbe1039636b/,1.0,637c9731c729ddbe1039636b,,4057.0,48.047426,6.578077,datagouv,88,DataGouv,DataGouv,Equipements
210501540,SAINT-PIERRE-D'ARGENÇON,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60e2c05a7a8657616443c2f1/,1.0,60e2c05a7a8657616443c2f1,,160.0,44.519998,5.698073,datagouv,05,DataGouv,DataGouv,Equipements
210401956,SAINT-PONS,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-saint-pons-04195/,1.0,,,611.0,44.392875,6.627187,datagouv,04,DataGouv,DataGouv,Equipements
210501573,SAINT-VERAN,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/6088fe3b03569506b309f32c/,1.0,6088fe3b03569506b309f32c,,236.0,44.69934,6.868713,datagouv,05,DataGouv,DataGouv,Equipements
217605526,SAINTE ADRESSE,COM,NOR-28,,,https://www.data.gouv.fr/fr/organizations/5b110a9788ee38208c6bc159/,1.0,5b110a9788ee38208c6bc159,,7368.0,49.506214,0.083191,datagouv,76,DataGouv,DataGouv,"Equipements, Transport"
213502941,SAINTE MARIE,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b90e0238b4c4126f11c4e06/,1.0,5b90e0238b4c4126f11c4e06,,2259.0,47.6931,-2.00125,datagouv,35,DataGouv,DataGouv,Administratif
210501607,SALERANS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/6061f235091232fdbd1dc5ff/,1.0,6061f235091232fdbd1dc5ff,,94.0,44.242661,5.703757,datagouv,05,DataGouv,DataGouv,Equipements
211603592,SALLES D'ANGLES,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/633d88d37b990532f3a52ecc/,1.0,633d88d37b990532f3a52ecc,,1036.0,45.617664,-0.332172,datagouv,16,DataGouv,DataGouv,Equipements
227100013,SAONE ET LOIRE,DEP,BFC-27,https://trouver.ternum-bfc.fr/organization/departement-de-saone-et-loire,69.0,https://www.data.gouv.fr/fr/organizations/534fff68a3a7292c64a77d8d,63.0,534fff68a3a7292c64a77d8d,,549763.0,,,ptf+datagouv,71,"Bourgogne-Franche-Comté, DataGouv","CKAN, DataGouv","Citoyenneté, Environnement, Urbanisme, Social, Transport"
212405203,SARLAT LA CANEDA,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/534fffaea3a7292c64a780fe,12.0,534fffaea3a7292c64a780fe,,10047.0,44.889174,1.21656,datagouv,24,DataGouv,DataGouv,"Education, Citoyenneté"
218401222,SARRIANS,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/6017a651e007755961a54212/,2.0,6017a651e007755961a54212,,6088.0,44.083142,4.971722,datagouv,84,DataGouv,DataGouv,Equipements
227200029,SARTHE,DEP,PDL-52,https://data.sarthe.fr/explore/?q=&source=shared&sort=modified&geonav=world%2Fworld_fr%2Ffr_40_52%2Ffr_60_72&geonav-asc&refine.publisher=D%C3%A9partement+de+la+Sarthe,67.0,,,,Département de la Sarthe,561583.0,,,ptf,72,Sarthe,OpenDataSoft,
528139876,SARTHE DEVELOPPEMENT,OACT,PDL-52,https://data.sarthe.fr/explore/?refine.publisher=Sarthe+D%C3%A9veloppement,4.0,,,,Sarthe Développement,,47.99341,0.214004,ptf,72,Sarthe,OpenDataSoft,"Culture, Tourisme"
213402951,SAUSSAN,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/saussan,20.0,,,,,1518.0,43.570408,3.773424,ptf,34,Montpellier3M,DKAN,"Environnement, Urbanisme, Equipements, Administratif"
217704451,SAVIGNY LE TEMPLE,COM,IDF-11,https://data.savigny-le-temple.fr/explore/?refine.publisher=Ville+de+Savigny-le-Temple,4.0,,,,Ville de Savigny-le-Temple,30260.0,48.5961,2.57921,ptf,77,Savigny-le-Temple,OpenDataSoft,"Citoyenneté, Transport, Equipements"
227300019,SAVOIE,DEP,ARA-84,,,https://www.data.gouv.fr/fr/organizations/59f843bcc751df5a1b4776b6,11.0,59f843bcc751df5a1b4776b6,,432716.0,,,datagouv,73,DataGouv,DataGouv,"Administratif, Citoyenneté, Environnement, Sport"
219200714,SCEAUX,COM,IDF-11,https://opendata.hauts-de-seine.fr/explore/?sort=modified&refine.publisher=Ville+de+Sceaux,4.0,,,,Ville de Sceaux,19986.0,48.7777,2.28964,ptf,92,Hauts-de-Seine,OpenDataSoft,"Social, Economie, Santé"
200055614,SD ENERGIE ET DECHET HAUTE-MARNE,OACT,GES-44,,,https://www.data.gouv.fr/fr/organizations/6156b338c8fda86df53a5899/,2.0,6156b338c8fda86df53a5899,,,48.110804,5.132615,datagouv,52,DataGouv,DataGouv,Equipements
250400710,SDE 04 ALPES HAUTE PROV,AGCT,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5a2ad43988ee38214cb97308/,0.0,5a2ad43988ee38214cb97308,,,44.090813,6.239018,datagouv,04,DataGouv,DataGouv,Energie
250700358,SDE 07 ARDECHE,AGCT,ARA-84,https://opendata.ardeche.fr/search/og_group_ref/105/type/dataset?sort_by=changed,0.0,https://www.data.gouv.fr/fr/organizations/583da740c751df06e1c0bb7e/,0.0,583da740c751df06e1c0bb7e,,,44.7467,4.5067,ptf+datagouv,07,,,Energie
241800549,SDE 18 CHER,AGCT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/56420fbac751df373faad371/,1.0,56420fbac751df373faad371,,,47.081813,2.414654,datagouv,18,DataGouv,DataGouv,Energie
252401476,SDE 24 DORDOGNE,AGCT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/56c586aa88ee38669b585a59/,1.0,56c586aa88ee38669b585a59,,,45.190937,0.718441,datagouv,24,DataGouv,DataGouv,Energie
251001889,SDEA,AGCT,GES-44,,,https://www.data.gouv.fr/fr/organizations/5a2005f888ee381180db9edc/,1.0,5a2005f888ee381180db9edc,,,48.312347,4.06876,datagouv,10,DataGouv,DataGouv,Energie
200045938,SDEC ENERGIE,AGCT,NOR-28,https://data.fleurysurorne.fr/explore/?refine.publisher=SDEC,1.0,,,,SDEC,,49.200398,-0.379817,ptf,14,Fleury-sur-Orne,OpenDataSoft,Energie
200031987,SDEI 36 INDRE,AGCT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/58c11791c751df5a3d517bbb/,1.0,58c11791c751df5a3d517bbb,,,46.810479,1.703296,datagouv,36,DataGouv,DataGouv,Energie
200041309,SDESM,AGCT,IDF-11,,,https://www.data.gouv.fr/fr/organizations/559f83e3c751df2775330fd6/,1.0,559f83e3c751df2775330fd6,,,48.523323,2.668651,datagouv,77,DataGouv,DataGouv,Energie
281700252,SDIS 17 CHARENTE MARITIME,OACT,NAQ-75,https://opendata.larochelle.fr/dataset/?metakey=dataset_property&metaval=134,0.0,,,,,,46.154374,-1.112342,ptf,17,,,"Santé, Sécurité"
281000018,SDIS 21 COTE D'OR,OACT,BFC-27,https://trouver.ternum-bfc.fr/organization/service-departemental-dincendie-et-de-secours-sdis-21,1.0,,,,,,47.353645,5.056594,ptf,21,Bourgogne-Franche-Comté,CKAN,Sécurité
283000016,SDIS 30 GARD,OACT,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5877b3b988ee38775fa6f717/,3.0,5877b3b988ee38775fa6f717,,,43.812832,4.316882,datagouv,30,DataGouv,DataGouv,"Santé, Sécurité"
283300028,SDIS 33 GIRONDE,OACT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5aa8fccac751df716fffd696/,1.0,5aa8fccac751df716fffd696,,,44.854857,-0.592535,datagouv,33,DataGouv,DataGouv,"Santé, Sécurité"
283900017,SDIS 39 JURA,OACT,BFC-27,https://trouver.ternum-bfc.fr/organization/service-departemental-dincendie-et-de-secours-du-jura-sdis-39,1.0,,,,,,46.85196,6.718737,ptf,39,Bourgogne-Franche-Comté,CKAN,Sécurité
284400017,SDIS 44 LOIRE ATLANTIQUE,OACT,PDL-52,https://data.loire-atlantique.fr/explore/?refine.publisher=Service+Départemental+d%27Incendie+et+de+Secours+de+Loire-Atlantique,4.0,,,,Service Départemental d'Incendie et de Secours de Loire-Atlantique,,47.262542,-1.553837,ptf,44,Loire-Atlantique,OpenDataSoft,"Santé, Sécurité"
284900016,SDIS 49 MAINE ET LOIRE,OACT,PDL-52,https://www.opendata49.fr/index.php?id=38,0.0,,,,,,47.473,-0.612464,ptf,49,,,"Santé, Sécurité"
285800017,SDIS 58 NIEVRE,OACT,BFC-27,https://trouver.ternum-bfc.fr/organization/service-departemental-dincendie-et-de-secours-sdis-58,2.0,,,,,,47.005451,3.139306,ptf,58,Bourgogne-Franche-Comté,CKAN,Sécurité
286700174,SDIS 67 BAS RHIN,OACT,GES-44,,,https://www.data.gouv.fr/fr/organizations/58738bdc88ee385e8c0bfefe/,1.0,58738bdc88ee385e8c0bfefe,,,48.592995,7.669777,datagouv,67,DataGouv,DataGouv,"Santé, Sécurité"
287200265,SDIS 72 SARTHE,OACT,PDL-52,https://data.sarthe.fr/explore/?refine.publisher=SDIS72,1.0,,,,SDIS72,,48.020523,0.201749,ptf,72,Sarthe,OpenDataSoft,"Santé, Sécurité"
288100019,SDIS 81 TARN,OACT,OCC-76,,,https://www.data.gouv.fr/fr/organizations/551959f6c751df6682057c91/,3.0,551959f6c751df6682057c91,,,43.924509,2.173408,datagouv,81,DataGouv,DataGouv,"Santé, Sécurité"
289500795,SDIS 90 BELFORT,OACT,BFC-27,https://trouver.ternum-bfc.fr/organization/service-dincendie-et-de-secours-du-territoire-de-belfort-sdis-90,1.0,,,,,,47.647861,6.863079,ptf,90,Bourgogne-Franche-Comté,CKAN,Sécurité
287100010,SDSI 71 SAONE ET LOIRE,OACT,BFC-27,https://trouver.ternum-bfc.fr/organization/service-departemental-dincendie-et-de-secours-sdis-71,3.0,,,,,,46.32915,4.842837,ptf,71,Bourgogne-Franche-Comté,CKAN,Sécurité
213105414,SEILH,COM,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Seilh,1.0,,,,Mairie de Seilh,3264.0,43.693868,1.352994,ptf,31,Toulouse Métropole,OpenDataSoft,Education
227700010,SEINE ET MARNE,DEP,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5c13da1f8b4c41461f8a544c/,1.0,5c13da1f8b4c41461f8a544c,,1422000.0,,,datagouv,77,DataGouv,DataGouv,Social
227605409,SEINE MARITIME,DEP,NOR-28,https://www.opendata76.fr,139.0,,,,,1249000.0,,,ptf,76,Seine-Maritime,ArcGIS,"Administratif, Santé, Transport, Education, Environnement, Culture, Citoyenneté"
229300082,SEINE SAINT DENIS,DEP,IDF-11,http://data.seine-saint-denis.fr/spip.php?page=data2_rubrique,356.0,https://www.data.gouv.fr/fr/organizations/5457bc26c751df7378225d2e,68.0,5457bc26c751df7378225d2e,,1659000.0,,,ptf+datagouv,93,"Seine-Saint-Denis, DataGouv","Spip, DataGouv","Social, Santé, Administratif, Equipements, Enfance, Culture, Transport, Télécom, Urbanisme, Citoyenneté, Education, Environnement"
314655788,SEM BIBUS Brest,DSPT,BRE-53,https://opendata.brest-metropole.fr/explore/?sort=modified&refine.publisher=BIBUS,0.0,,,,,,48.390528,-4.486009,ptf,29,,,
489418111,SEM DES TRANSPORTS MONTALBANAIS,DSPT,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5ab217b188ee387f2fb8d2c9/,3.0,5ab217b188ee387f2fb8d2c9,,,44.012523,1.365547,datagouv,82,DataGouv,DataGouv,Transport
314684960,SEMITAN,DSPT,PDL-52,https://data.nantesmetropole.fr/explore/?refine.publisher=Semitan,4.0,,,,Semitan,,47.221774,-1.526855,ptf,44,Nantes Métropole,OpenDataSoft,Transport
215602434,SENE,COM,BRE-53,https://www.opendata56.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Ville+de+Séné,2.0,,,,Ville de Séné,8943.0,47.6195,-2.73759,ptf,56,Morbihan,OpenDataSoft,"Transport, Sport"
213403017,SETE,COM,OCC-76,http://opendata.agglopole.fr,27.0,https://www.data.gouv.fr/fr/organizations/6228d3090a00014e2ce6160e/,1.0,6228d3090a00014e2ce6160e,,44136.0,43.404483,3.695924,ptf+datagouv,34,"Sète Agglopôle, DataGouv","Spécifique, DataGouv","Citoyenneté, Equipements, Transport, Environnement"
325793826,SETRAM,DSPT,PDL-52,,,https://www.data.gouv.fr/fr/organizations/5acb71b4c751df234a194bdb/,1.0,5acb71b4c751df234a194bdb,,,47.976702,0.176074,datagouv,72,DataGouv,DataGouv,Transport
219200722,SEVRES,COM,IDF-11,https://sevres-seineouest.opendatasoft.com/explore/?disjunctive.theme&disjunctive.keyword&sort=modified&refine.publisher=Sèvres,14.0,https://www.data.gouv.fr/fr/organizations/549971c8c751df352b04805a,14.0,549971c8c751df352b04805a,Sèvres,23718.0,48.822152,2.210036,ptf+datagouv,92,"Sèvres, DataGouv","OpenDataSoft, DataGouv","Equipements, Education, Santé"
256204033,SI TRANSPORTS URBAINS AGGLO DU CALAISIS,AGCT,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5bfc16c28b4c4169df72af31/,0.0,5bfc16c28b4c4169df72af31,,,50.9526,1.85423,datagouv,62,DataGouv,DataGouv,Transport
318163094,SIBRA ANNECY,DSPT,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5bd98168634f412ce5b52439/,1.0,5bd98168634f412ce5b52439,,,45.891289,6.120596,datagouv,74,DataGouv,DataGouv,Transport
925620262,SICAE OISE,AGCT,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5d39a6f16f444171b133d7f4/,3.0,5d39a6f16f444171b133d7f4,,,49.414722,2.824077,datagouv,60,DataGouv,DataGouv,Energie
200049922,SICECO,AGCT,BFC-27,,,https://www.data.gouv.fr/fr/organizations/5afda2cbc751df60c8fd4696/,0.0,5afda2cbc751df60c8fd4696,,,47.352622,5.055957,datagouv,21,DataGouv,DataGouv,Energie
250601879,SICTIAM,AGCT,PAC-93,https://opendata.sictiam.fr/fr/dataset/?_organization_limit=0&organization=abe4117c-f81d-4cd4-88a2-bde538bf7e9d,7.0,https://www.data.gouv.fr/fr/organizations/58da0f55c751df04af13c109/,3.0,58da0f55c751df04af13c109,,,43.627001,7.040429,ptf+datagouv,06,"SICTIAM, DataGouv","CKAN, DataGouv","Citoyenneté, Administratif"
200093714,SIDEC,AGCT,HDF-32,,,https://www.data.gouv.fr/fr/organizations/63048dec3e56b6b47ee201a7/,1.0,63048dec3e56b6b47ee201a7,,,50.190545,3.215113,datagouv,59,DataGouv,DataGouv,Energie
200091049,SIEDS,AGCT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/635a3f3396245943dac53374/,1.0,635a3f3396245943dac53374,,,46.322529,-0.464948,datagouv,79,DataGouv,DataGouv,Energie
200076545,SIEIL 37 INDRE ET LOIRE,AGCT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/58d138dd88ee387c51ab42b2/,1.0,58d138dd88ee387c51ab42b2,,,47.388575,0.69296,datagouv,37,DataGouv,DataGouv,Energie
254200546,SIEL 42 LOIRE,AGCT,PDL-52,,,https://www.data.gouv.fr/fr/organizations/5880827c88ee382b5f9b81a4/,0.0,5880827c88ee382b5f9b81a4,,,45.467986,4.377747,datagouv,42,DataGouv,DataGouv,Energie
213503287,SIXT SUR AFF,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5baa0e468b4c414416b6f7b2/,34.0,5baa0e468b4c414416b6f7b2,,2097.0,47.7754,-2.07857,datagouv,35,DataGouv,DataGouv,"Administratif, Santé, Education, Equipements, Citoyenneté"
200087476,SM BASSIN DU SEMNON,AGCT,BRE-53,https://data-catalogue.megalis.bretagne.bzh/fr/organizations/syndicat-mixte-du-bassin-du-semnon/,1.0,,,,,,47.842679,-1.682938,ptf,35,Mégalis Bretagne,,Citoyenneté
200087823,SM BASSIN VERSANT DE LA SEICHE,AGCT,BRE-53,https://data-catalogue.megalis.bretagne.bzh/fr/organizations/syndicat-mixte-du-bassin-versant-de-la-seiche/,2.0,,,,,,48.04942,-1.499472,ptf,35,Mégalis Bretagne,,"Citoyenneté, Administratif"
250602026,SM STATION DE VALBERG,AGCT,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5e060c5f8b4c414519f7e6ec/,4.0,5e060c5f8b4c414519f7e6ec,,,44.091201,6.936174,datagouv,06,DataGouv,DataGouv,Sport
200031268,SM4CC,AGCT,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5be6f4838b4c415550fc0af6/,2.0,5be6f4838b4c415550fc0af6,,,46.0778,6.40823,datagouv,74,DataGouv,DataGouv,Transport
252902655,SMA OUEST CORNOUAILLE,OACT,BRE-53,,,https://www.data.gouv.fr/fr/organizations/611cfb70fbacce40284ae67c/,2.0,611cfb70fbacce40284ae67c,,,47.877349,-4.218263,datagouv,29,DataGouv,DataGouv,Transport
251602660,SMD CALITOM,AGCT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e38023e634f414e2d35b954/,1.0,5e38023e634f414e2d35b954,,,45.70319,0.304483,datagouv,16,DataGouv,DataGouv,Environnement
257603894,SMEAU SIDESA,AGCT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/5e42c72d634f41223f26f4b9/,1.0,5e42c72d634f41223f26f4b9,,,49.47556,1.097097,datagouv,76,DataGouv,DataGouv,Environnement
200000586,SMED ALPES MARITIMIES,AGCT,PAC-93,https://opendata.sictiam.fr/fr/organization/syndicat-mixte-d-elimination-des-dechets-menagers-du-moyen-pays-des-alpes-maritimes-smed,1.0,,,,,,43.548667,6.986554,ptf,06,SICTIAM,CKAN,Environnement
251200861,SMICA,AGCT,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5963804188ee3874c56d9456/,66.0,5963804188ee3874c56d9456,,,44.349877,2.576906,datagouv,12,DataGouv,DataGouv,Equipements
253306617,SMICVAL,AGCT,NAQ-75,https://www.datalocale.fr/dataset?organization=smicval,0.0,,,,,,44.9978,-0.161269,ptf,33,,,
254178056,SMIEEOM VAL DE CHER,AGCT,CVL-24,https://data.val2c.fr/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&sort=modified&refine.publisher=SMIEEOM+Val-de-Cher,5.0,,,,SMIEEOM Val-de-Cher,,47.354191,1.174016,ptf,41,Val-de-Cher Controis,OpenDataSoft,Environnement
251101549,SMMAR,AGCT,OCC-76,,,https://www.data.gouv.fr/fr/organizations/6380a35b9f35ddce103462cc/,1.0,6380a35b9f35ddce103462cc,,,43.229481,2.352666,datagouv,11,DataGouv,DataGouv,Environnement
200052587,SMN ANJOU NUMERIQUE,AGCT,PDL-52,https://data.paysdelaloire.fr/explore/?disjunctive.diffuseur&disjunctive.gestionnaire&disjunctive.publisher&source=shared&sort=title&refine.publisher=Syndicat+Mixte+Anjou+Num%C3%A9rique,0.0,,,,Syndicat Mixte Anjou Numérique,,47.531,-0.5278,ptf,49,,,Télécom
