ndeg_siren,adresse,identifiant_unique,montant_subvention,gestion,beneficiaire
43194773800016.0,53 RUE DU GENERAL LECLERC LE KREMLIN BICETRE,2860,30000.0,Région IDF,CFB 451
48279552300026.0,4 RUE JULES VALLES MORSANG SUR ORGE,2861,19250.52,Région IDF,CFCS - COORDINATION DES FEDERATIONS DES CENTRES SOCIAUX ET SOCIOCULTURELS D'ILE-DE-FRANCE
48279552300026.0,4 RUE JULES VALLES MORSANG SUR ORGE,2863,32000.0,Région IDF,CFCS - COORDINATION DES FEDERATIONS DES CENTRES SOCIAUX ET SOCIOCULTURELS D'ILE-DE-FRANCE
50986720600013.0,74  RUE DU FBG ST ANTOINE PARIS,2876,127500.0,Région IDF,CFI CENTRE FRANCILIEN DE L' INNOVATION
78471810800011.0,10  RUE DU DEBARCADERE PARIS 17 CEDEX,2901,1535.84,Région IDF,CHAM SYND MENUISERIE
78471810800011.0,10  RUE DU DEBARCADERE PARIS 17 CEDEX,2902,3444.0,Région IDF,CHAM SYND MENUISERIE
78471810800011.0,10  RUE DU DEBARCADERE PARIS 17 CEDEX,2903,28344.0,Région IDF,CHAM SYND MENUISERIE
33764848900041.0,6 CHE DES MECHES CRETEIL,2907,13625.0,Région IDF,CHAMBRE APPRENTISSAGE PEINTURE
33764848900041.0,6 CHE DES MECHES CRETEIL,2913,3219.0,Région IDF,CHAMBRE APPRENTISSAGE PEINTURE
502004914.0,84 RUE DU LYCEE 92330 SCEAUX,2923,13000.0,ASP,CHEMINS D ENFANCES ASSOCIATION
42143242800017.0,43 RUE DU GENERAL DE GAULLE LE TREMBLAY SUR MAULDRE,2926,2207.85,Région IDF,CHEP CENT HORTICOLE PRIVE ENSEIGNEMENT PROMOT LYCEE PRIVE
42143242800017.0,43 RUE DU GENERAL DE GAULLE LE TREMBLAY SUR MAULDRE,2929,13312.0,Région IDF,CHEP CENT HORTICOLE PRIVE ENSEIGNEMENT PROMOT LYCEE PRIVE
39196151300069.0,51  RUE CHABROL PARIS 10,2938,50000.0,Région IDF,CHOEUR CHAMBRE ACCENTUS
33032925100046.0,17  COURS BLAISE PASCAL EVRY,2975,800.0,Région IDF,CIDFF 91 - CENTRE D'INFORMATION DROITS DES FEMMES ET FAMILLES
40411062900031.0,2 RUE DU GENERAL HUMBERT PARIS,2991,9000.0,Région IDF,CIE BOUCHE A BOUCHE
302981147.0,14 RUE DES FILLETTES 75018 PARIS,3002,45988.08,ASP,CIFCA
784562878.0,17 BLD JOURDAN 75014 PARIS,3038,11499.96,ASP,CITE INTERNATIONALE UNIVERSITAIRE DE PARIS
78456287800016.0,17  BD  JOURDAN PARIS 14 CEDEX,3042,21709.86,Région IDF,CIUP  CITE INTERNATIONALE UNIVERSITAIRE DE PARIS
33072723100038.0,62  BD  VICTOR HUGO CLICHY,3063,9000.0,Région IDF,CLASTIC THEATRE
34522836500044.0,12  RUE CHARLES FOURIER PARIS 13,3070,9500.0,Région IDF,CLIP CLUB INFORMATIQUE PENITENTIAIRE
50119718000018.0,48 RUE CREVECOEUR AUBERVILLIERS,3075,6000.0,Région IDF,CLLAJ D'AUBERVILLIERS COMITE LOCAL POUR LE LOGEMENT AUTONOME DES JEUNES D'AUBERVILLIERS AISPJA
49797644900015.0,102 RUE DU FBG ST HONORE PARIS 09,3085,6415.5,Région IDF,CLP NR HATORAH
37955286200011.0,21 AVENUE PAUL LANGEVIN MONTREUIL,3089,18043.61,Région IDF,CLUB ATHLETIQUE DE MONTREUIL
385106224.0,2 RUE ACHILLE ADAM 92110 CLICHY,3093,15000.0,ASP,CLUB CLICHY ECHECS 92
30486396200011.0,RUE CHARPY CRETEIL,3095,200.0,Région IDF,CLUB DE CRETEIL
40805049000015.0,2 RUE DU BAC CHATOU,3126,35000.0,Région IDF,CNEAI CENTRE NATIONAL ESTAMPE ET ART IMPRIME
40805049000015.0,2 RUE DU BAC CHATOU,3129,22458.93,Région IDF,CNEAI CENTRE NATIONAL ESTAMPE ET ART IMPRIME
37774932000034.0,54 AV PHILIPPE AUGUSTE PARIS 11,3131,23400.0,Région IDF,CNLRQ COMITE NAT DE LIAISON REGIES DE QUARTIER
313689945.0,28 RUE PIERRE BROSSOLETTE 95270 ASNIERES-SUR-OISE,3142,10999.92,ASP,CODERANDO 95 C D L P A
390240075.0,13-15 ALLEE JACQUARD 91000 EVRY,3175,1666.7,ASP,COLLECTIF RELOGEMENT ESSONNE
48353142200028.0,BOITE AUX LETTRES 7 PANTIN,3176,12000.0,Région IDF,COLLECTIF SURNATURAL
43175025600015.0,16 RUE JOSEPHINE DE BEAUHARNAIS CHAMPIGNY SUR MARNE,3199,2433.73,Région IDF,COMI DEPT TOURISME 94
31042845300032.0,5 RUE ALBERT CAMUS BRETIGNY SUR ORGE,3200,25000.0,Région IDF,COMI ESSO JUDO JIU JITSU DISCI
78444872200024.0,56  AV  DE SAINT-MANDE PARIS 12,3204,85000.0,Région IDF,COMI IDF RUGBY  CIFR
34898570600020.0,60 RUE DE ROMAINVILLE PARIS,3205,5200.0,Région IDF,COMI INTER REG IF FFESSM FED FRSE ETUD SPORT /S MAR
39166654200033.0,15 RUE DU BUISSON AUX FRAISES MASSY,3211,32613.54,Région IDF,COMI REG IDF DE TIR ARC
39033965300011.0,15  RUE BETHISY           BP 82 NOISY LE SEC,3212,9654.61,Région IDF,COMI REG IDF FRANCE MAR NE DE GYMNASTIQUE
44381914900016.0,30  RUE CHAPSAL JOINVILLE LE PONT,3216,9520.0,Région IDF,COMI REG IDF TAEKWONDO
378439202.0,2 RUE FREMIN 93140 BONDY,3239,6666.68,ASP,COMITE DEPARTEMENTAL DE BASKET BALL DE LA SEINE
421347600.0,27 RUE VOLTAIRE 92240 MALAKOFF,3247,47575.38,ASP,COMITE DEPARTEMENTAL DE VOLLEY
342055803.0,3 RUE DE FONTENAY 78000 VERSAILLES,3250,22166.64,ASP,COMITE DEPARTEMENTAL DU TOURISME DES YVELINES
38956388300021.0,44 RUE LOUIS LUMIERE PARIS 20,3266,45938.6,Région IDF,COMITE HANDISPORT ILE-DE-FRANCE
44869332500020.0,182  RUE RAYMOND LOSSERAND PARIS 14,3281,18474.19,Région IDF,COMITE ILE-DE-FRANCE DU SPORT ADAPTE
44869332500020.0,182  RUE RAYMOND LOSSERAND PARIS 14,3282,43500.0,Région IDF,COMITE ILE-DE-FRANCE DU SPORT ADAPTE
41836047500028.0,47 QUAI LOUIS FERBER BRY-SUR-MARNE,3318,13729.72,Région IDF,COMITE REGIONAL ILE DE FRANCE DE CANOE KAYAK
324166610.0,98 CHEMINS DES BOUDANS 93221 GAGNY,3327,384.3,ASP,COMMISSION NALE QUALIF ASSIST
394082952.0,7 ALLEE VAUBAN 92320 CHATILLON,3334,13750.0,ASP,COMPAGNIE COROSSOL
43373544600059.0,6 RESIDENCE LE GRAND CLOS VERRIERES-LE-BUISSON,3335,3600.0,Région IDF,COMPAGNIE DE L'UPPERCUT
40900038700046.0,99 RUE DU FAUBOURG SAINT MARTIN PARIS,3341,24500.0,Région IDF,COMPAGNIE DES HOMMES
40978772800016.0,5   RUE PERNETY PARIS 14,3355,10475.68,Région IDF,COMPAGNIE DU SAMOVAR
387915465.0,5 RUE ARISTIDE BRIAND 77370 NANGIS,3363,3000.0,ASP,COMPAGNIE KMK
33236125200056.0,1  RUE DU DOCTEUR ROUX CHOISY LE ROI,3368,10500.0,Région IDF,COMPAGNIE LA RUMEUR
485160485.0,4 RUE PASTEUR 91120 PALAISEAU,3378,4166.65,ASP,COMPAGNIE MINUIT ZERO UNE
31716567800028.0,15 RUE GAY LUSSAC PARIS,3402,11272.99,Région IDF,COMPAGNONS DE LA NUIT
31788348600035.0,190  BD  DE CHARONNE PARIS 20,3412,22200.0,Région IDF,CONFLUENCES
400207650.0,17 RUE FROMENT 75011 PARIS,3437,13750.0,ASP,COORACE IDF
40020765000047.0,17 RUE FROMENT PARIS,3440,14944.85,Région IDF,COORACE ILE-DE-FRANCE
31643058600040.0,MAISON DE L'OISEAU VAUJOURS,3454,15000.25,Région IDF,CORIF  CTRE ORNITHO IDF
43219258100028.0,13  RUE DENIS PAPIN TRAPPES,3485,16500.0,Région IDF,CPO APPRENTISSAGE BTP
43219258100028.0,13  RUE DENIS PAPIN TRAPPES,3486,5191.0,Région IDF,CPO APPRENTISSAGE BTP
53268894200012.0,1 PLACE DE LA LIBERATION EPONE,3495,5546.85,Région IDF,CRARM CENTRE DE RECHERCHES ARCHEOLOGIQUES DE LA REGION MANTAISE
37904653500025.0,"4, rue Léon Blum VILLIERS LE BEL",3508,12000.0,Région IDF,CREATION THEATRALE AUDIO VISUELLE
40133787800029.0,44  RUE DE MONTMORENCY PARIS,3512,17250.26,Région IDF,CREATIVE CAMERA ALTERMEDIA
40133787800029.0,44  RUE DE MONTMORENCY PARIS,3515,12749.74,Région IDF,CREATIVE CAMERA ALTERMEDIA
514056548.0,4 RUE ALBERT EINSTEIN 93200 SAINT-DENIS,3520,15000.0,ASP,CREONS CRAYONS
412261893.0,30 AVENUE RAPP 75007 PARIS,3522,50000.0,ASP,CREPI ILE DE FRANCE
34353415200024.0,1 PLACE HENRI DUNANT CRETEIL,3528,12436.64,Région IDF,CRETEIL SOLIDARITE
77567227221138.0,98 RUE DIDOT PARIS,3534,60000.0,Région IDF,CRF CROIX ROUGE FRANCAISE
775672272.0,IRFSS IDF QUADRIUM EST 120 AVENUE GASTON ROUSSEL 93230 ROMAINVILLE,3553,3050.0,ASP,CROIX ROUGE FRANCAISE DU 93
329339352.0,86 AV LENINE 94250 GENTILLY,3560,22647.29,ASP,CROSIF
491711099.0,PLACE JULES HUNEBELLE 92140 CLAMART,3571,11999.92,ASP,CSM CLAMART VOLLEY BALL
49171052100015.0,PL JULES HUNEBELLE CLAMART,3572,8000.0,Région IDF,CSMC CYCLISME CLUB SPORTIF MUNICIPAL DE CLAMART CYCLISME
41370511200014.0,1 RUE MAUREPAS THIAIS,3579,17483.2,Région IDF,CTE DE BASSIN D EMPLOI SUD VAL DE MARNE
39108721000012.0,2 RUE RENE CASSIN MASSY,3595,16536.0,Région IDF,CTRE FORMAT APPRENTIS ASS INFORMATICIENS CFA DE L AFIA
41378407500025.0,30  RTE DE LONGJUMEAU CHILLY MAZARIN CEDEX,3606,20416.0,Région IDF,CTRE GUSTAVE EIFFEL
420558074.0,46 AV DES GRESILLONS 92600 ASNIERES-SUR-SEINE,3628,12000.0,ASP,CTRE SOCIOCULTUREL YANNICK NOAH
504084203.0,21 RUE RAYMOND LOSSERAND 75014 PARIS,3631,11666.64,ASP,CULTURE ET HOPITAL
48354047200022.0,25 RUE FREYCINET ASNIERES-SUR-SEINE,3639,6500.06,Région IDF,CVDG COMITE VILLAGEOIS DEVELOP GUESSEBINE
38898160700046.0,24 RUE DE LA BANQUE PARIS,3649,10000.0,Région IDF,DAL DROIT AU LOGEMENT PARIS ET ENVIRONS
424124063.0,AERODROME DE PONTOISE CORMEILLES 95650 BOISSY-L'AILLERIE,3676,30000.0,ASP,DES ANCIENS ET AMIS DE L'ACHS
50017689600040.0,102 T RUE AMELOT PARIS,3690,27988.0,Région IDF,DEVELOPPEMENT SANS FRONTIERES DSF
75381401100015.0,14 RUE DELAMBRE PARIS,3691,21433.56,Région IDF,DEVELOPPEURS SANS FRONTIERES
39496772300021.0,21  AV  ALBERT THOMAS CHATENAY MALABRY,3704,2500.0,Région IDF,DINAMIC
322306598.0,19 RUE DE DAMMARIE 77000 MELUN,3707,10916.6,ASP,DISTRICT DE SEINE ET MARNE SUD
49854350300011.0,UPMC BC78 PARIS,3711,3196.21,Région IDF,DOC'UP
38323049700026.0,52  AV  DE FLANDRE PARIS 19,3712,10500.0,Région IDF,DOCUMENTAIRE GRAND ECRAN
429131675.0,54 RUE CARNOT 94700 MAISONS-ALFORT,3714,10583.32,ASP,DOM ARTIS
44849591100019.0,66 RUE MONGE PARIS,3716,12000.0,Région IDF,DORENAVANT COMPAGNIE
51251159300026.0,15 RUE DU QUINCONCE TORCY,3718,4796.7,Région IDF,DROIT AU TELEPHONE POUR L'INSERTION
39867027300026.0,12 RUE LECHEVIN PARIS 11,3723,13500.0,Région IDF,DU 48
484630843.0,65  RUE DES HAIES 75020 PARIS,3730,15000.0,ASP,DUMAS REUNION
78454436300020.0,64  RUE DES PIROGUES DE BERCY PARIS 12,3747,294000.0,Région IDF,EBP  ECOLE BOULANGERIE & PATISSERIE DE PARIS
78454436300020.0,64  RUE DES PIROGUES DE BERCY PARIS 12,3749,10744.0,Région IDF,EBP  ECOLE BOULANGERIE & PATISSERIE DE PARIS
78454436300020.0,64  RUE DES PIROGUES DE BERCY PARIS 12,3752,254713.0,Région IDF,EBP  ECOLE BOULANGERIE & PATISSERIE DE PARIS
43922039300029.0,55  AV  LAPLACE ARCUEIL,3756,7176.0,Région IDF,ECARTS
494141849.0,73 RUE DE L'EVANGILE 75018 PARIS,3765,7600.0,ASP,ECOD'AIR EI
78424186100011.0,4B RUE DES ROSIERS PARIS,3791,354935.06,Région IDF,ECOLE DE TRAVAIL ORT CTRE DE FORMATION D APPRENTIS
75062758000012.0,10 RUE DELESSEUX PARIS,3826,1247.98,Région IDF,EEM ASSOCIATION ECRITURES ESPACES MIGRATIONS
39889833800023.0,30 A 32 AVENUE DE LA REPUBLIQUE VILLEJUIF,3828,11250.0,Région IDF,EFREI
44381965100029.0,4  PASSAGE DU POTEAU PARIS,3830,1417.02,Région IDF,EGENERATION
44381965100029.0,4  PASSAGE DU POTEAU PARIS,3833,5488.11,Région IDF,EGENERATION
32858158200025.0,AV  DU PARC CERGY,3837,26235.84,Région IDF,EISTI  ECOLE INT SCIENCE TRAITEMENT INFORMATION
45260108100022.0,PL DROIT HOMMES ET CITOYEN EVRY,3847,130.0,Région IDF,EMERGENCES MUSICALES
32844165400030.0,47 AVENUE DE LA RESISTANCE MONTREUIL,3852,6000.0,Région IDF,EMMAUS INTERNATIONAL
31723624800017.0,32 RUE DES BOURDONNAIS PARIS,3858,100000.0,Région IDF,EMMAUS SOLIDARITE
412257883.0,1 RUE JEAN CARRASSO 95870 BEZONS,3860,9583.34,ASP,EMPLOI DEUX MILLE
41819053400036.0,1  RUE LEO LAGRANGE TRAPPES CEDEX,3865,13625.0,Région IDF,EN MOUVEMENT
444829626.0,55 RUE BOISSONADE 75014 PARIS,3873,3400.0,ASP,ENAMEF
37960292300029.0,"5, rue des Immeubles industriels PARIS",3876,34472.64,Région IDF,ENDA EUROPE
33967112500054.0,8   RUE DES ANCIENNES MAIRIES NANTERRE,3891,9600.0,Région IDF,ENSEMBLE INSTRUM TM PLUS
33967112500054.0,8   RUE DES ANCIENNES MAIRIES NANTERRE,3892,22400.0,Région IDF,ENSEMBLE INSTRUM TM PLUS
48944806800028.0,1 PLACE ALPHONSE DAUDET VILLIERS-LE-BEL,3895,1000.0,Région IDF,ENSEMBLE POUR LE DEVELOPPEMENT HUMAIN
444938609.0,148 RUE DU FAUBOURG SAINT DENIS 75010 PARIS,3921,10833.28,ASP,ENVIROPEA
78452128800018.0,37  BD  SOULT PARIS 12,3928,36828.0,Région IDF,EPB ECOLE PROF BOUCHERIE CFA BOUCHERIE
40315641700012.0,5 RUE JEAN BOUIN ISSY LES MOULINEAUX,3930,8000.0,Région IDF,EPI ENTENTE PONGISTE ISSEENNE
53442475900015.0,1 RUE DU PORT DE VALVINS AVON,3950,9000.0,Région IDF,ESIGETEL
38367599800033.0,9  RUE ROYALE FONTAINEBLEAU,3973,208200.0,Région IDF,ESPACE DU TOURISME IDF77 DISNEYLAND
33255425200038.0,2  RUE DES PYRENEES RUNGIS CEDEX,3984,9500.0,Région IDF,ESPACE MUSICAL
44992063600023.0,39 RUE DES CASCADES PARIS,4016,1978.98,Région IDF,ETHNOART
44066204700016.0,10 PLACE JULES VALLES EVRY,4046,1500.0,Région IDF,ETUDES ET CHANTIERS IDF
44066204700016.0,10 PLACE JULES VALLES EVRY,4054,9556.31,Région IDF,ETUDES ET CHANTIERS IDF
50262927200027.0,22 RUE DEPARCIEUX PARIS,4063,10000.0,Région IDF,EVROPA FILMAKT L EUROPE AUTOUR DE L EUROPE
49430290400011.0,06 RUE JEAN PERRIN IVRY-SUR-SEINE,4070,3750.0,Région IDF,FAC KITA FEDERATION DES ASSOCIATIONS DU CERCLE DE KITA EN FRANCE
452359516.0,3 CHEMIN DE LA GRANGE FEU LOUIS 91035 EVRY,4080,344820.99,ASP,FACULTE DES METIERS DE L ESSONNE
45235951600013.0,3 CHEMIN DE LA GRANGE FEU LOUIS EVRY,4084,40875.0,Région IDF,FACULTE DES METIERS ESSONNE
492367537.0,8 RUE DU GENERAL RENAULT 75011 PARIS,4098,21666.62,ASP,FAIRPLAYLIST
49296343400013.0,6 AVENUE DU PROFESSEUR LEMIERE PARIS,4104,16416.86,Région IDF,FAPIL ILE DE FRANCE
78426339400057.0,58 RUE DES AMANDIERS PARIS 20,4115,12000.0,Région IDF,FASTI - FEDERATION DES ASSOCIATIONS DE SOLIDARITE AVEC LES TRAVAILLEURS IMMIGRES
39100034600042.0,23 RUE MATHIS PARIS,4127,48503.55,Région IDF,FCS FEDER CENTRE SOCIAUX ET SOC CULTUR PARIS
784971871.0,4 RUE DU PONT PAILLARD 77115 BLANDY,4128,35000.0,ASP,FDFR 77
483757175.0,7-9 RUE MATHIS 75019 PARIS,4129,11916.66,ASP,FECODEV
32690143600104.0,14 RUE DE LA BEAUNE MONTREUIL,4140,15272.62,Région IDF,FEDERATION ARTISANS DU MONDE
78440586200052.0,117  RUE DU CHATEAU DES RENTIERS PARIS,4158,28266.57,Région IDF,FEDERATION FRANCAISE DE BASKET-BALL
784405839.0,7 TER COUR DES PETITES ECURIES 75010 PARIS,4161,10083.4,ASP,FEDERATION FRANCAISE DE GYMNASTIQUE
78457379200024.0,21 - 25 AVENUE PORTE DE CHATILLON PARIS 14 CEDEX,4165,90000.0,Région IDF,"FEDERATION FRANCAISE DE JUDO, JUJITSU KENDO ET DISCIPLINES ASSOCIEES"
30907218900066.0,51  RUE SAINTE-ANNE PARIS 02,4211,940200.0,Région IDF,FESTIVAL DE L'IDF
33276100600011.0,"16, place de la Légion d'honneur ST DENIS",4221,22586.71,Région IDF,FESTIVAL SAINT-DENIS
32892262000013.0,4 rue Berthelot PONTOISE,4225,1900.0,Région IDF,FESTIVAL THEATRAL 95
328922620.0,4 RUE BERTHELOT 95300 PONTOISE,4228,24916.62,ASP,FESTIVAL THEATRAL DU VAL D'OISE
39410767600030.0,2B  RUE DES CAMELIAS ALFORTVILLE,4231,33530.0,Région IDF,FETES GALANTES
40263191500046.0,5 RUE PIERRE L'ERMITE PARIS,4244,4800.0,Région IDF,FFGLP  FESTIVAL FILMS GAYS & LESBIENS PARIS
40263191500046.0,5 RUE PIERRE L'ERMITE PARIS,4245,4058.45,Région IDF,FFGLP  FESTIVAL FILMS GAYS & LESBIENS PARIS
30495185800048.0,39  RUE BARBES MONTROUGE,4246,184621.02,Région IDF,FFKDA FEDERATION FRANCAISE DE KARATE ET DISCIPLINES ASSOCIEES
78435419300046.0,8-10 QUAI DE LA MARNE PARIS,4248,140000.0,Région IDF,FFME FED FRSE MONTAGNE ESCALADE
49197461400027.0,167 RUE RAYMOND LOSSERAND PARIS,4254,219330.0,Région IDF,FHSM FONDATION HOSPITALIERE SAINTE MARIE
49197461400027.0,167 RUE RAYMOND LOSSERAND PARIS,4255,219330.0,Région IDF,FHSM FONDATION HOSPITALIERE SAINTE MARIE
349305334.0,21 T RUE VOLTAIRE 75011 PARIS,4257,25999.92,ASP,FIA ISM
78435869900063.0,11 RUE DE L AMIRAL HAMELIN PARIS,4265,8802.51,Région IDF,"FICAM FEDERATION DES INDUSTRIES DU CINEMA, DE L'AUDIOVISUEL ET DU MULTIMEDIA"
51041078000017.0,1 RUE BAUDOIN ASNIERES-SUR-SEINE,4278,2392.0,Région IDF,FLAMME
32534704500057.0,75 BD MACDONALD PARIS,4296,8000.0,Région IDF,FNSF FEDERATION NATIONALE SOLIDARITE FEMMES
39074560200032.0,84 RUE VILLENEUVE CLICHY,4302,180000.0,Région IDF,FODIPEG ASS FORMAT DISTRI PRODUIT ELECTRO GD PUB
34528201600236.0,3/5  RUE DE ROMAINVILLE PARIS 19,4325,23000.0,Région IDF,FONDATION ABBE PIERRE LOGEMENT DEFAVORISES
49809662700035.0,RTE L ORME AUX MERISIERS SAINT-AUBIN,4338,22250.0,Région IDF,FONDATION DE COOPERATION SCIENTIFIQUE CAMPUS PARIS SACLAY
43196860100010.0,60  RUE DES FRERES FLAVIEN PARIS,4339,91432.0,Région IDF,FONDATION DE L ARMEE DU SALUT
39110158100018.0,3 BIS RUE LAKANAL SCEAUX,4348,3450.0,Région IDF,FONDATION EPF
30250737100011.0,19  RUE JEAN LURCAT SARCELLES,4357,14985.88,Région IDF,FONDATION LEONIE CHAPTAL
77566410500019.0,54 BD RASPAIL PARIS CEDEX 06,4367,9825.67,Région IDF,FONDATION MAISON DES SCIENCES DE L'HOMME
78480968300013.0,35 RUE DU PLATEAU PARIS,4384,704369.9,Région IDF,FONDATION OEUVRE DE LA CROIX ST SIMON
49834089200013.0,28  RUE DE CHARENTON PARIS 12,4388,68707.73,Région IDF,FONDATION VOIR ET ENTENDRE
49834089200013.0,28  RUE DE CHARENTON PARIS 12,4389,4825.49,Région IDF,FONDATION VOIR ET ENTENDRE
49834089200013.0,28  RUE DE CHARENTON PARIS 12,4390,252434.14,Région IDF,FONDATION VOIR ET ENTENDRE
78436249300024.0,51 RUE DE L'AMIRAL MOUCHEZ PARIS 13,4402,7139.41,Région IDF,FONJEP FONDS COOPE JEUNESSE EDUCATION POPULAIRE
785665191.0,3 RUE DU CLOS SAINTE CATHERINE 94360 BRY-SUR-MARNE,4409,25416.64,ASP,FOOTBALL CLUB DE BRY
42071817300057.0,4   RUE BLAISE DESGLOTTE PARIS 06,4437,10500.0,Région IDF,FORMASUP
42071817300057.0,4   RUE BLAISE DESGLOTTE PARIS 06,4447,1815.0,Région IDF,FORMASUP
32966567300037.0,33  RUE DES ALOUETTES PARIS 19,4468,13318.65,Région IDF,FRAC FOND REG ART CONTEM
53974090200017.0,2 PLACE SAMUEL DE CHAMPLAIN COURBEVOIE,4531,7500.0,Région IDF,GE RC IDF GROUPEMENT D'EMPLOYEURS RELATION CLIENT ILE DE FRANCE
40218752000018.0,1B RUE DE L'INTERNATIONALE BP 60 EVRY CEDEX,4548,20000.0,Région IDF,GENETHON III
330667098.0,1 RUE GEORGES CLEMENCEAU 91750 CHAMPCUEIL,4554,13000.0,ASP,GERONTOLOGIQUE DE L'ESSONNE
39863007900034.0,Avenue des Courtillières PANTIN,4571,4600.0,Région IDF,GITHEC  (GROUPE INTERVENTION THEATRALE CINEMA)
41970662700033.0,4 RUE MORET PARIS,4574,18000.0,Région IDF,GLASSBOX
388850893.0,7-15 AV DE LA PORTE DE LA VILLETTE 75019 PARIS,4577,15000.0,ASP,GLAZ'ART
52188530100015.0,8 ALLEE DES COUDRAIES GIF-SUR-YVETTE,4583,127468.57,Région IDF,GPS DE LA LENDEMAINE GROUPEMENT PHILANTHROPIQUE SOCIAL LENDEMAINE
39409706700059.0,17 RUE CAPRON PARIS 18,4593,40599.75,Région IDF,GRAINE ILE DE FRANCE
33932373500011.0,2 PLACE DE LA COQUILLE CHANTELOUP LES VIGNES,4595,3000.0,Région IDF,GRAINS DE SOLEIL
50486166700013.0,14 RUELLE DES MENAGERES MEUDON,4597,35000.0,Région IDF,GRAND PARIS SEINE OUEST ENERGIE
31027064000074.0,66/72 RUE MARCEAU MONTREUIL SOUS BOIS,4603,23920.0,Région IDF,GRDR - GROUPE DE RECHERCHE ET DE REALISATIONS POUR LE DEVELOPPEMENT RURAL
43354535700025.0,18 RUE DU FAUBOURG DU TEMPLE PARIS 11,4618,24000.0,Région IDF,GROUP ENTREPRENEURS ACCOMPAGNES INDIVID
43354535700025.0,18 RUE DU FAUBOURG DU TEMPLE PARIS 11,4619,14000.0,Région IDF,GROUP ENTREPRENEURS ACCOMPAGNES INDIVID
43354535700025.0,18 RUE DU FAUBOURG DU TEMPLE PARIS 11,4628,22000.0,Région IDF,GROUP ENTREPRENEURS ACCOMPAGNES INDIVID
52258133900010.0,3 RUE DE LA GARE BREUILLET,4669,303.45,Région IDF,HANDI'S FRIENDS COUNTRY
423257302.0,40 RUE SALVADOR ALLENDE 92000 NANTERRE,4674,13000.0,ASP,HAUTS DE SEINE INITIATIVE
42325730200038.0,40 RUE SALVADORE ALLENDE NANTERRE,4679,50400.0,Région IDF,HAUTS DE SEINE INITIATIVES
40845729900019.0,40  RUE WORTH SURESNES CEDEX,4694,796000.0,Région IDF,HOPITAL FOCH
388640740.0,8 RUE BOUCRY 75018 PARIS,4701,4900.0,ASP,HORIZON FORMATION
43991448200047.0,70 RUE DOUY DELCUPE MONTREUIL,4702,12000.0,Région IDF,HORS LA RUE
485389118.0,336 RUE DES PYRENEES 75020 PARIS,4712,16250.0,ASP,HUMANITY IN ACTION
37923494100019.0,134 AV ANATOLE FRANCE AULNAY-SOUS-BOIS,4722,11950.81,Région IDF,IADC INST AULNAYSIEN DEVELOPPEMENT CULTUREL
37923494100019.0,134 AV ANATOLE FRANCE AULNAY-SOUS-BOIS,4724,26400.0,Région IDF,IADC INST AULNAYSIEN DEVELOPPEMENT CULTUREL
77568448300065.0,15  RUE FALGUIERE PARIS 15 CEDEX,4732,78000.0,Région IDF,IAURIF  INST AMENAG URBANISME IDF
77568448300065.0,15  RUE FALGUIERE PARIS 15 CEDEX,4734,3639000.0,Région IDF,IAURIF  INST AMENAG URBANISME IDF
32464467300059.0,54 AVENUE EDISON PARIS 13,4746,4658.95,Région IDF,IDF ENVIRONNEMENT
434447660.0,71 RUE LOUISE MICHEL 78500 SARTROUVILLE,4755,34340.0,ASP,IEPC
388629958.0,12 BOULEVARD MAURICE BERTEAUX 95130 FRANCONVILLE,4759,1937.98,ASP,IFAC 95
33273739400244.0,53 RUE DU R P CH GILBERT ASNIERES-SUR-SEINE,4767,12000.0,Région IDF,IFAC INSTITUT DE FORMATION D ANIMATION ET DE CONSEIL
78420275600135.0,18 RUE LOUIS POUEY PUTEAUX,4772,12800.0,Région IDF,IFPASS INSTITUT DE FORMATION DE LA PROFESSION DE L ASSURANCE
38426598900010.0,4  BD  DU LEVANT NANTERRE,4777,1775.0,Région IDF,IFPM  INST FORM PERF ME TIERS
38426598900010.0,4  BD  DU LEVANT NANTERRE,4785,32818.0,Région IDF,IFPM  INST FORM PERF ME TIERS
41012254300029.0,44  RUE D'ALESIA PARIS 14 CEDEX,4789,1680.0,Région IDF,IFRIA  INST FORM REG IN DUS AGRO ALIMENTAIRES
41012254300029.0,44  RUE D'ALESIA PARIS 14 CEDEX,4790,6812.5,Région IDF,IFRIA  INST FORM REG IN DUS AGRO ALIMENTAIRES
48365837300020.0,25 RUE FERME DU PARADIS MEULAN,4823,1800.0,Région IDF,ILE-DE-FRANCE MEDIATION
41258029200016.0,9   RUE MONTE CRISTO PARIS 20,4824,1980.13,Région IDF,IMAGES DOCUMENTAIRES ASS
344820642.0,RUE LOUISE MICHEL 95570 BOUFFEMONT,4826,398508.13,ASP,IMAJ
44748319900066.0,149 AV  DU MAINE PARIS 14,4829,1760.0,Région IDF,IMP ACTES
44748319900066.0,149 AV  DU MAINE PARIS 14,4832,1864.0,Région IDF,IMP ACTES
78471393500038.0,47 RUE DU COMMANDANT ROLLAND LE BOURGET,4842,26752.0,Région IDF,INCM  INSTITUT NATIONAL DU CYCLE ET MOTOCYCLE
43496931700016.0,12  RUE DE L'ECOLE DE MEDECINE PARIS 06,4850,52224.46,Région IDF,INCUBATEUR PARIS BIOTECH SANTE
